id,title,release_date,release_year,runtime,budget,revenue,vote_average,vote_count,popularity,genres,profit,roi,primary_genre,era
748783,The Garfield Movie,2024-04-30,2024,101,60000000,254907482,7.026,1361,11.6567,"['Family', 'Comedy', 'Adventure', 'Animation']",194907482,3.2484580333333333,Family,post_covid
967847,Ghostbusters: Frozen Empire,2024-03-20,2024,115,100000000,201967521,6.5,1987,11.4884,"['Fantasy', 'Adventure', 'Comedy']",101967521,1.01967521,Fantasy,post_covid
957452,The Crow,2024-08-21,2024,111,50000000,24109036,5.8,1174,11.3441,"['Action', 'Fantasy', 'Horror']",-25890964,-0.51781928,Action,post_covid
1084736,The Count of Monte Cristo,2024-06-28,2024,178,46000000,75360860,7.944,1849,11.2574,"['Adventure', 'Action', 'Drama']",29360860,0.6382795652173913,Adventure,post_covid
1032823,Trap,2024-07-31,2024,105,30000000,83677281,6.3,2550,11.1977,"['Crime', 'Thriller']",53677281,1.7892427,Crime,post_covid
839033,The Lord of the Rings: The War of the Rohirrim,2024-12-05,2024,134,30000000,20658572,6.565,742,10.853,"['Animation', 'Fantasy', 'Adventure', 'Action']",-9341428,-0.31138093333333333,Animation,post_covid
975511,The Return,2024-11-28,2024,116,20000000,3300444,6.519,365,10.7169,"['History', 'Drama', 'Adventure']",-16699556,-0.8349778,History,post_covid
426063,Nosferatu,2024-12-25,2024,133,50000000,181764515,6.7,3291,10.6547,"['Horror', 'Fantasy']",131764515,2.6352903,Horror,post_covid
1206617,The Best Christmas Pageant Ever,2024-11-07,2024,99,10000000,40262167,6.8,100,10.3681,"['Comedy', 'Drama', 'Family']",30262167,3.0262167,Comedy,post_covid
763215,Damsel,2024-03-07,2024,107,60000000,5000,6.991,2622,10.3149,"['Fantasy', 'Action', 'Adventure']",-59995000,-0.9999166666666667,Fantasy,post_covid
1138194,Heretic,2024-10-31,2024,111,10000000,51913394,6.973,2331,10.2394,"['Horror', 'Thriller']",41913394,4.1913394,Horror,post_covid
889737,Joker: Folie à Deux,2024-10-01,2024,138,190000000,207500287,5.409,2699,10.1366,"['Drama', 'Crime', 'Thriller']",17500287,0.09210677368421052,Drama,post_covid
698687,Transformers One,2024-09-11,2024,104,75000000,129408392,8.023,1460,9.8813,"['Animation', 'Science Fiction', 'Adventure', 'Family']",54408392,0.7254452266666667,Animation,post_covid
